img_name,id,class_name,x,y,width,height
frame_4461_2.jpg,35,Yield,0.990625,0.697222,0.018750,0.050000
frame_4461_3.jpg,1,Green light (Go),0.412500,0.570833,0.018750,0.088889
frame_4461_3.jpg,1,Green light (Go),0.649219,0.316667,0.050000,0.030556
frame_4461_3.jpg,1,Green light (Go),0.896094,0.555556,0.018750,0.083333
frame_4461_3.jpg,13,Passing right mand.,0.405859,0.661806,0.025781,0.056944
frame_4461_3.jpg,35,Yield,0.990625,0.697222,0.018750,0.050000
frame_4461_5.jpg,1,Green light (Go),0.412500,0.570833,0.018750,0.088889
frame_4461_5.jpg,1,Green light (Go),0.649219,0.316667,0.050000,0.030556
frame_4461_5.jpg,1,Green light (Go),0.896094,0.555556,0.018750,0.083333
frame_4461_5.jpg,13,Passing right mand.,0.405859,0.661806,0.025781,0.056944
frame_4461_5.jpg,35,Yield,0.990625,0.697222,0.018750,0.050000
frame_4461_6.jpg,1,Green light (Go),0.412500,0.570833,0.018750,0.088889
frame_4461_6.jpg,1,Green light (Go),0.649219,0.316667,0.050000,0.030556
frame_4461_6.jpg,1,Green light (Go),0.896094,0.555556,0.018750,0.083333
frame_4461_6.jpg,13,Passing right mand.,0.405859,0.661806,0.025781,0.056944
frame_4461_6.jpg,35,Yield,0.990625,0.697222,0.018750,0.050000
frame_4461_8.jpg,1,Green light (Go),0.412500,0.570833,0.018750,0.088889
frame_4461_8.jpg,1,Green light (Go),0.649219,0.316667,0.050000,0.030556
frame_4461_8.jpg,1,Green light (Go),0.896094,0.555556,0.018750,0.083333
frame_4461_8.jpg,13,Passing right mand.,0.405859,0.661806,0.025781,0.056944
frame_4461_8.jpg,35,Yield,0.990625,0.697222,0.018750,0.050000
frame_4462.jpg,1,Green light (Go),0.417969,0.580556,0.018750,0.088889
frame_4462.jpg,1,Green light (Go),0.650000,0.324306,0.050000,0.029167
frame_4462.jpg,1,Green light (Go),0.898438,0.560417,0.018750,0.084722
frame_4462.jpg,13,Passing right mand.,0.408984,0.669444,0.025781,0.058333
frame_4462.jpg,35,Yield,0.991406,0.699306,0.017188,0.048611
frame_4462_2.jpg,1,Green light (Go),0.417969,0.580556,0.018750,0.088889
frame_4462_2.jpg,1,Green light (Go),0.650000,0.324306,0.050000,0.029167
frame_4462_2.jpg,1,Green light (Go),0.898438,0.560417,0.018750,0.084722
frame_4462_2.jpg,13,Passing right mand.,0.408984,0.669444,0.025781,0.058333
frame_4462_2.jpg,35,Yield,0.991406,0.699306,0.017188,0.048611
frame_4462_3.jpg,1,Green light (Go),0.417969,0.580556,0.018750,0.088889
frame_4462_3.jpg,1,Green light (Go),0.650000,0.324306,0.050000,0.029167
frame_4462_3.jpg,1,Green light (Go),0.898438,0.560417,0.018750,0.084722
frame_4462_3.jpg,13,Passing right mand.,0.408984,0.669444,0.025781,0.058333
frame_4462_3.jpg,35,Yield,0.991406,0.699306,0.017188,0.048611
frame_4462_5.jpg,1,Green light (Go),0.417969,0.580556,0.018750,0.088889
frame_4462_5.jpg,1,Green light (Go),0.650000,0.324306,0.050000,0.029167
frame_4462_5.jpg,1,Green light (Go),0.898438,0.560417,0.018750,0.084722
frame_4462_5.jpg,13,Passing right mand.,0.408984,0.669444,0.025781,0.058333
frame_4462_5.jpg,35,Yield,0.991406,0.699306,0.017188,0.048611
frame_4462_6.jpg,1,Green light (Go),0.417969,0.580556,0.018750,0.088889
frame_4462_6.jpg,1,Green light (Go),0.650000,0.324306,0.050000,0.029167
frame_4462_6.jpg,1,Green light (Go),0.898438,0.560417,0.018750,0.084722
frame_4462_6.jpg,13,Passing right mand.,0.408984,0.669444,0.025781,0.058333
frame_4462_6.jpg,35,Yield,0.991406,0.699306,0.017188,0.048611
frame_4462_8.jpg,1,Green light (Go),0.417969,0.580556,0.018750,0.088889
frame_4462_8.jpg,1,Green light (Go),0.650000,0.324306,0.050000,0.029167
frame_4462_8.jpg,1,Green light (Go),0.898438,0.560417,0.018750,0.084722
frame_4462_8.jpg,13,Passing right mand.,0.408984,0.669444,0.025781,0.058333
frame_4462_8.jpg,35,Yield,0.991406,0.699306,0.017188,0.048611
frame_4463.jpg,1,Green light (Go),0.408594,0.572222,0.018750,0.088889
frame_4463.jpg,1,Green light (Go),0.642969,0.314583,0.050000,0.029167
frame_4463.jpg,1,Green light (Go),0.892188,0.549306,0.018750,0.084722
frame_4463.jpg,35,Yield,0.988281,0.686111,0.023438,0.047222
frame_4463.jpg,13,Passing right mand.,0.400391,0.661806,0.025781,0.056944
frame_4463_2.jpg,1,Green light (Go),0.408594,0.572222,0.018750,0.088889
frame_4463_2.jpg,1,Green light (Go),0.642969,0.314583,0.050000,0.029167
frame_4463_2.jpg,1,Green light (Go),0.892188,0.549306,0.018750,0.084722
frame_4463_2.jpg,35,Yield,0.988281,0.686111,0.023438,0.047222
frame_4463_2.jpg,13,Passing right mand.,0.400391,0.661806,0.025781,0.056944
frame_4463_3.jpg,1,Green light (Go),0.408594,0.572222,0.018750,0.088889
frame_4463_3.jpg,1,Green light (Go),0.642969,0.314583,0.050000,0.029167
frame_4463_3.jpg,1,Green light (Go),0.892188,0.549306,0.018750,0.084722
frame_4463_3.jpg,35,Yield,0.988281,0.686111,0.023438,0.047222
frame_4463_3.jpg,13,Passing right mand.,0.400391,0.661806,0.025781,0.056944
frame_4463_5.jpg,1,Green light (Go),0.408594,0.572222,0.018750,0.088889
frame_4463_5.jpg,1,Green light (Go),0.642969,0.314583,0.050000,0.029167
frame_4463_5.jpg,1,Green light (Go),0.892188,0.549306,0.018750,0.084722
frame_4463_5.jpg,35,Yield,0.988281,0.686111,0.023438,0.047222
frame_4463_5.jpg,13,Passing right mand.,0.400391,0.661806,0.025781,0.056944
frame_4463_6.jpg,1,Green light (Go),0.408594,0.572222,0.018750,0.088889
frame_4463_6.jpg,1,Green light (Go),0.642969,0.314583,0.050000,0.029167
frame_4463_6.jpg,1,Green light (Go),0.892188,0.549306,0.018750,0.084722
frame_4463_6.jpg,35,Yield,0.988281,0.686111,0.023438,0.047222
frame_4463_6.jpg,13,Passing right mand.,0.400391,0.661806,0.025781,0.056944
frame_4463_8.jpg,1,Green light (Go),0.408594,0.572222,0.018750,0.088889
frame_4463_8.jpg,1,Green light (Go),0.642969,0.314583,0.050000,0.029167
frame_4463_8.jpg,1,Green light (Go),0.892188,0.549306,0.018750,0.084722
frame_4463_8.jpg,35,Yield,0.988281,0.686111,0.023438,0.047222
frame_4463_8.jpg,13,Passing right mand.,0.400391,0.661806,0.025781,0.056944
frame_4464.jpg,1,Green light (Go),0.406250,0.540278,0.018750,0.088889
frame_4464.jpg,1,Green light (Go),0.640625,0.280556,0.050000,0.030556
frame_4464.jpg,1,Green light (Go),0.888281,0.518056,0.018750,0.083333
frame_4464.jpg,35,Yield,0.985156,0.648611,0.025000,0.047222
frame_4464.jpg,13,Passing right mand.,0.399219,0.631944,0.026562,0.055556
frame_4464_2.jpg,1,Green light (Go),0.406250,0.540278,0.018750,0.088889
frame_4464_2.jpg,1,Green light (Go),0.640625,0.280556,0.050000,0.030556
frame_4464_2.jpg,1,Green light (Go),0.888281,0.518056,0.018750,0.083333
frame_4464_2.jpg,35,Yield,0.985156,0.648611,0.025000,0.047222
frame_4464_2.jpg,13,Passing right mand.,0.399219,0.631944,0.026562,0.055556
frame_4464_3.jpg,1,Green light (Go),0.406250,0.540278,0.018750,0.088889
frame_4464_3.jpg,1,Green light (Go),0.640625,0.280556,0.050000,0.030556
frame_4464_3.jpg,1,Green light (Go),0.888281,0.518056,0.018750,0.083333
frame_4464_3.jpg,35,Yield,0.985156,0.648611,0.025000,0.047222
frame_4464_3.jpg,13,Passing right mand.,0.399219,0.631944,0.026562,0.055556
frame_4464_5.jpg,1,Green light (Go),0.406250,0.540278,0.018750,0.088889
frame_4464_5.jpg,1,Green light (Go),0.640625,0.280556,0.050000,0.030556
frame_4464_5.jpg,1,Green light (Go),0.888281,0.518056,0.018750,0.083333
frame_4464_5.jpg,35,Yield,0.985156,0.648611,0.025000,0.047222
frame_4464_5.jpg,13,Passing right mand.,0.399219,0.631944,0.026562,0.055556
frame_4464_6.jpg,1,Green light (Go),0.406250,0.540278,0.018750,0.088889
frame_4464_6.jpg,1,Green light (Go),0.640625,0.280556,0.050000,0.030556
frame_4464_6.jpg,1,Green light (Go),0.888281,0.518056,0.018750,0.083333
frame_4464_6.jpg,35,Yield,0.985156,0.648611,0.025000,0.047222
frame_4464_6.jpg,13,Passing right mand.,0.399219,0.631944,0.026562,0.055556
frame_4464_8.jpg,1,Green light (Go),0.406250,0.540278,0.018750,0.088889
frame_4464_8.jpg,1,Green light (Go),0.640625,0.280556,0.050000,0.030556
frame_4464_8.jpg,1,Green light (Go),0.888281,0.518056,0.018750,0.083333
frame_4464_8.jpg,35,Yield,0.985156,0.648611,0.025000,0.047222
frame_4464_8.jpg,13,Passing right mand.,0.399219,0.631944,0.026562,0.055556
frame_4465.jpg,1,Green light (Go),0.400781,0.563889,0.018750,0.088889
frame_4465.jpg,1,Green light (Go),0.638281,0.294444,0.050000,0.030556
frame_4465.jpg,1,Green light (Go),0.889844,0.529167,0.018750,0.083333
frame_4465.jpg,35,Yield,0.987891,0.663889,0.024219,0.047222
frame_4465.jpg,13,Passing right mand.,0.393359,0.654167,0.025781,0.055556
frame_4465_2.jpg,1,Green light (Go),0.400781,0.563889,0.018750,0.088889
frame_4465_2.jpg,1,Green light (Go),0.638281,0.294444,0.050000,0.030556
frame_4465_2.jpg,1,Green light (Go),0.889844,0.529167,0.018750,0.083333
frame_4465_2.jpg,35,Yield,0.987891,0.663889,0.024219,0.047222
frame_4465_2.jpg,13,Passing right mand.,0.393359,0.654167,0.025781,0.055556
frame_4465_3.jpg,1,Green light (Go),0.400781,0.563889,0.018750,0.088889
frame_4465_3.jpg,1,Green light (Go),0.638281,0.294444,0.050000,0.030556
frame_4465_3.jpg,1,Green light (Go),0.889844,0.529167,0.018750,0.083333
frame_4465_3.jpg,35,Yield,0.987891,0.663889,0.024219,0.047222
frame_4465_3.jpg,13,Passing right mand.,0.393359,0.654167,0.025781,0.055556
frame_4465_5.jpg,1,Green light (Go),0.400781,0.563889,0.018750,0.088889
frame_4465_5.jpg,1,Green light (Go),0.638281,0.294444,0.050000,0.030556
frame_4465_5.jpg,1,Green light (Go),0.889844,0.529167,0.018750,0.083333
frame_4465_5.jpg,35,Yield,0.987891,0.663889,0.024219,0.047222
frame_4465_5.jpg,13,Passing right mand.,0.393359,0.654167,0.025781,0.055556
frame_4465_6.jpg,1,Green light (Go),0.400781,0.563889,0.018750,0.088889
frame_4465_6.jpg,1,Green light (Go),0.638281,0.294444,0.050000,0.030556
frame_4465_6.jpg,1,Green light (Go),0.889844,0.529167,0.018750,0.083333
frame_4465_6.jpg,35,Yield,0.987891,0.663889,0.024219,0.047222
frame_4465_6.jpg,13,Passing right mand.,0.393359,0.654167,0.025781,0.055556
frame_4465_8.jpg,1,Green light (Go),0.400781,0.563889,0.018750,0.088889
frame_4465_8.jpg,1,Green light (Go),0.638281,0.294444,0.050000,0.030556
frame_4465_8.jpg,1,Green light (Go),0.889844,0.529167,0.018750,0.083333
frame_4465_8.jpg,35,Yield,0.987891,0.663889,0.024219,0.047222
frame_4465_8.jpg,13,Passing right mand.,0.393359,0.654167,0.025781,0.055556
frame_4466.jpg,1,Green light (Go),0.399219,0.505556,0.018750,0.088889
frame_4466.jpg,1,Green light (Go),0.636719,0.235417,0.050000,0.029167
frame_4466.jpg,1,Green light (Go),0.896094,0.471528,0.018750,0.084722
frame_4466.jpg,13,Passing right mand.,0.395313,0.599306,0.026562,0.056944
frame_4466.jpg,35,Yield,0.991016,0.614583,0.017969,0.054167
frame_4466_2.jpg,1,Green light (Go),0.399219,0.505556,0.018750,0.088889
frame_4466_2.jpg,1,Green light (Go),0.636719,0.235417,0.050000,0.029167
frame_4466_2.jpg,1,Green light (Go),0.896094,0.471528,0.018750,0.084722
frame_4466_2.jpg,13,Passing right mand.,0.395313,0.599306,0.026562,0.056944
frame_4466_2.jpg,35,Yield,0.991016,0.614583,0.017969,0.054167
frame_4466_3.jpg,1,Green light (Go),0.399219,0.505556,0.018750,0.088889
frame_4466_3.jpg,1,Green light (Go),0.636719,0.235417,0.050000,0.029167
frame_4466_3.jpg,1,Green light (Go),0.896094,0.471528,0.018750,0.084722
frame_4466_3.jpg,13,Passing right mand.,0.395313,0.599306,0.026562,0.056944
frame_4466_3.jpg,35,Yield,0.991016,0.614583,0.017969,0.054167
frame_4466_5.jpg,1,Green light (Go),0.399219,0.505556,0.018750,0.088889
frame_4466_5.jpg,1,Green light (Go),0.636719,0.235417,0.050000,0.029167
frame_4466_5.jpg,1,Green light (Go),0.896094,0.471528,0.018750,0.084722
frame_4466_5.jpg,13,Passing right mand.,0.395313,0.599306,0.026562,0.056944
frame_4466_5.jpg,35,Yield,0.991016,0.614583,0.017969,0.054167
frame_4466_6.jpg,1,Green light (Go),0.399219,0.505556,0.018750,0.088889
frame_4466_6.jpg,1,Green light (Go),0.636719,0.235417,0.050000,0.029167
frame_4466_6.jpg,1,Green light (Go),0.896094,0.471528,0.018750,0.084722
frame_4466_6.jpg,13,Passing right mand.,0.395313,0.599306,0.026562,0.056944
frame_4466_6.jpg,35,Yield,0.991016,0.614583,0.017969,0.054167
frame_4466_8.jpg,1,Green light (Go),0.399219,0.505556,0.018750,0.088889
frame_4466_8.jpg,1,Green light (Go),0.636719,0.235417,0.050000,0.029167
frame_4466_8.jpg,1,Green light (Go),0.896094,0.471528,0.018750,0.084722
frame_4466_8.jpg,13,Passing right mand.,0.395313,0.599306,0.026562,0.056944
frame_4466_8.jpg,35,Yield,0.991016,0.614583,0.017969,0.054167
frame_4467.jpg,1,Green light (Go),0.420312,0.473611,0.018750,0.088889
frame_4467.jpg,1,Green light (Go),0.660156,0.200694,0.050000,0.029167
frame_4467.jpg,1,Green light (Go),0.921875,0.436806,0.018750,0.084722
frame_4467.jpg,13,Passing right mand.,0.415625,0.568750,0.026562,0.056944
frame_4467_2.jpg,1,Green light (Go),0.420312,0.473611,0.018750,0.088889
frame_4467_2.jpg,1,Green light (Go),0.660156,0.200694,0.050000,0.029167
frame_4467_2.jpg,1,Green light (Go),0.921875,0.436806,0.018750,0.084722
frame_4467_2.jpg,13,Passing right mand.,0.415625,0.568750,0.026562,0.056944
frame_4467_3.jpg,1,Green light (Go),0.420312,0.473611,0.018750,0.088889
frame_4467_3.jpg,1,Green light (Go),0.660156,0.200694,0.050000,0.029167
frame_4467_3.jpg,1,Green light (Go),0.921875,0.436806,0.018750,0.084722
frame_4467_3.jpg,13,Passing right mand.,0.415625,0.568750,0.026562,0.056944
frame_4467_5.jpg,1,Green light (Go),0.420312,0.473611,0.018750,0.088889
frame_4467_5.jpg,1,Green light (Go),0.660156,0.200694,0.050000,0.029167
frame_4467_5.jpg,1,Green light (Go),0.921875,0.436806,0.018750,0.084722
frame_4467_5.jpg,13,Passing right mand.,0.415625,0.568750,0.026562,0.056944
frame_4467_6.jpg,1,Green light (Go),0.420312,0.473611,0.018750,0.088889
frame_4467_6.jpg,1,Green light (Go),0.660156,0.200694,0.050000,0.029167
frame_4467_6.jpg,1,Green light (Go),0.921875,0.436806,0.018750,0.084722
frame_4467_6.jpg,13,Passing right mand.,0.415625,0.568750,0.026562,0.056944
frame_4467_8.jpg,1,Green light (Go),0.420312,0.473611,0.018750,0.088889
frame_4467_8.jpg,1,Green light (Go),0.660156,0.200694,0.050000,0.029167
frame_4467_8.jpg,1,Green light (Go),0.921875,0.436806,0.018750,0.084722
frame_4467_8.jpg,13,Passing right mand.,0.415625,0.568750,0.026562,0.056944
frame_4468.jpg,1,Green light (Go),0.398438,0.450000,0.018750,0.088889
frame_4468.jpg,1,Green light (Go),0.646875,0.171528,0.050000,0.029167
frame_4468.jpg,1,Green light (Go),0.917188,0.415972,0.018750,0.084722
frame_4468.jpg,13,Passing right mand.,0.392969,0.556250,0.026562,0.056944
frame_4468_2.jpg,1,Green light (Go),0.398438,0.450000,0.018750,0.088889
frame_4468_2.jpg,1,Green light (Go),0.646875,0.171528,0.050000,0.029167
frame_4468_2.jpg,1,Green light (Go),0.917188,0.415972,0.018750,0.084722
frame_4468_2.jpg,13,Passing right mand.,0.392969,0.556250,0.026562,0.056944
frame_4468_3.jpg,1,Green light (Go),0.398438,0.450000,0.018750,0.088889
frame_4468_3.jpg,1,Green light (Go),0.646875,0.171528,0.050000,0.029167
frame_4468_3.jpg,1,Green light (Go),0.917188,0.415972,0.018750,0.084722
frame_4468_3.jpg,13,Passing right mand.,0.392969,0.556250,0.026562,0.056944
frame_4468_5.jpg,1,Green light (Go),0.398438,0.450000,0.018750,0.088889
frame_4468_5.jpg,1,Green light (Go),0.646875,0.171528,0.050000,0.029167
frame_4468_5.jpg,1,Green light (Go),0.917188,0.415972,0.018750,0.084722
frame_4468_5.jpg,13,Passing right mand.,0.392969,0.556250,0.026562,0.056944
frame_4468_6.jpg,1,Green light (Go),0.398438,0.450000,0.018750,0.088889
frame_4468_6.jpg,1,Green light (Go),0.646875,0.171528,0.050000,0.029167
frame_4468_6.jpg,1,Green light (Go),0.917188,0.415972,0.018750,0.084722
frame_4468_6.jpg,13,Passing right mand.,0.392969,0.556250,0.026562,0.056944
frame_4468_8.jpg,1,Green light (Go),0.398438,0.450000,0.018750,0.088889
frame_4468_8.jpg,1,Green light (Go),0.646875,0.171528,0.050000,0.029167
frame_4468_8.jpg,1,Green light (Go),0.917188,0.415972,0.018750,0.084722
frame_4468_8.jpg,13,Passing right mand.,0.392969,0.556250,0.026562,0.056944
frame_4469.jpg,1,Green light (Go),0.381250,0.486111,0.018750,0.088889
frame_4469.jpg,1,Green light (Go),0.638281,0.196528,0.050000,0.029167
frame_4469.jpg,1,Green light (Go),0.913281,0.454861,0.018750,0.084722
frame_4469.jpg,13,Passing right mand.,0.375781,0.588194,0.026562,0.056944
frame_4469_2.jpg,1,Green light (Go),0.381250,0.486111,0.018750,0.088889
frame_4469_2.jpg,1,Green light (Go),0.638281,0.196528,0.050000,0.029167
frame_4469_2.jpg,1,Green light (Go),0.913281,0.454861,0.018750,0.084722
frame_4469_2.jpg,13,Passing right mand.,0.375781,0.588194,0.026562,0.056944
frame_4469_3.jpg,1,Green light (Go),0.381250,0.486111,0.018750,0.088889
frame_4469_3.jpg,1,Green light (Go),0.638281,0.196528,0.050000,0.029167
frame_4469_3.jpg,1,Green light (Go),0.913281,0.454861,0.018750,0.084722
frame_4469_3.jpg,13,Passing right mand.,0.375781,0.588194,0.026562,0.056944
frame_4469_5.jpg,1,Green light (Go),0.381250,0.486111,0.018750,0.088889
frame_4469_5.jpg,1,Green light (Go),0.638281,0.196528,0.050000,0.029167
frame_4469_5.jpg,1,Green light (Go),0.913281,0.454861,0.018750,0.084722
frame_4469_5.jpg,13,Passing right mand.,0.375781,0.588194,0.026562,0.056944
frame_4469_6.jpg,1,Green light (Go),0.381250,0.486111,0.018750,0.088889
frame_4469_6.jpg,1,Green light (Go),0.638281,0.196528,0.050000,0.029167
frame_4469_6.jpg,1,Green light (Go),0.913281,0.454861,0.018750,0.084722
frame_4469_6.jpg,13,Passing right mand.,0.375781,0.588194,0.026562,0.056944
frame_4469_8.jpg,1,Green light (Go),0.381250,0.486111,0.018750,0.088889
frame_4469_8.jpg,1,Green light (Go),0.638281,0.196528,0.050000,0.029167
frame_4469_8.jpg,1,Green light (Go),0.913281,0.454861,0.018750,0.084722
frame_4469_8.jpg,13,Passing right mand.,0.375781,0.588194,0.026562,0.056944
frame_446_2.jpg,7,Red light (Stop),0.417187,0.463426,0.019792,0.089815
frame_446_3.jpg,7,Red light (Stop),0.417187,0.463426,0.019792,0.089815
frame_446_5.jpg,7,Red light (Stop),0.417187,0.463426,0.019792,0.089815
frame_446_6.jpg,7,Red light (Stop),0.417187,0.463426,0.019792,0.089815
frame_446_8.jpg,7,Red light (Stop),0.417187,0.463426,0.019792,0.089815
frame_447.jpg,7,Red light (Stop),0.425000,0.426389,0.019792,0.089815
frame_4470.jpg,1,Green light (Go),0.360938,0.433333,0.018750,0.088889
frame_4470.jpg,1,Green light (Go),0.625000,0.141667,0.050000,0.030556
frame_4470.jpg,13,Passing right mand.,0.353516,0.538194,0.025781,0.056944
frame_4470.jpg,1,Green light (Go),0.910547,0.405556,0.021094,0.102778
frame_4470.jpg,35,Yield,0.995703,0.559722,0.008594,0.041667
frame_4470_2.jpg,1,Green light (Go),0.360938,0.433333,0.018750,0.088889
frame_4470_2.jpg,1,Green light (Go),0.625000,0.141667,0.050000,0.030556
frame_4470_2.jpg,13,Passing right mand.,0.353516,0.538194,0.025781,0.056944
frame_4470_2.jpg,1,Green light (Go),0.910547,0.405556,0.021094,0.102778
frame_4470_2.jpg,35,Yield,0.995703,0.559722,0.008594,0.041667
frame_4470_3.jpg,1,Green light (Go),0.360938,0.433333,0.018750,0.088889
frame_4470_3.jpg,1,Green light (Go),0.625000,0.141667,0.050000,0.030556
frame_4470_3.jpg,13,Passing right mand.,0.353516,0.538194,0.025781,0.056944
frame_4470_3.jpg,1,Green light (Go),0.910547,0.405556,0.021094,0.102778
frame_4470_3.jpg,35,Yield,0.995703,0.559722,0.008594,0.041667
frame_4470_5.jpg,1,Green light (Go),0.360938,0.433333,0.018750,0.088889
frame_4470_5.jpg,1,Green light (Go),0.625000,0.141667,0.050000,0.030556
frame_4470_5.jpg,13,Passing right mand.,0.353516,0.538194,0.025781,0.056944
frame_4470_5.jpg,1,Green light (Go),0.910547,0.405556,0.021094,0.102778
frame_4470_5.jpg,35,Yield,0.995703,0.559722,0.008594,0.041667
frame_4470_6.jpg,1,Green light (Go),0.360938,0.433333,0.018750,0.088889
frame_4470_6.jpg,1,Green light (Go),0.625000,0.141667,0.050000,0.030556
frame_4470_6.jpg,13,Passing right mand.,0.353516,0.538194,0.025781,0.056944
frame_4470_6.jpg,1,Green light (Go),0.910547,0.405556,0.021094,0.102778
frame_4470_6.jpg,35,Yield,0.995703,0.559722,0.008594,0.041667
frame_4470_8.jpg,1,Green light (Go),0.360938,0.433333,0.018750,0.088889
frame_4470_8.jpg,1,Green light (Go),0.625000,0.141667,0.050000,0.030556
frame_4470_8.jpg,13,Passing right mand.,0.353516,0.538194,0.025781,0.056944
frame_4470_8.jpg,1,Green light (Go),0.910547,0.405556,0.021094,0.102778
frame_4470_8.jpg,35,Yield,0.995703,0.559722,0.008594,0.041667
frame_4471.jpg,1,Green light (Go),0.320312,0.405556,0.018750,0.088889
frame_4471.jpg,1,Green light (Go),0.896875,0.381250,0.023438,0.104167
frame_4471.jpg,35,Yield,0.988281,0.541667,0.023438,0.038889
frame_4471_2.jpg,1,Green light (Go),0.320312,0.405556,0.018750,0.088889
frame_4471_2.jpg,1,Green light (Go),0.896875,0.381250,0.023438,0.104167
frame_4471_2.jpg,35,Yield,0.988281,0.541667,0.023438,0.038889
frame_4471_3.jpg,1,Green light (Go),0.320312,0.405556,0.018750,0.088889
frame_4471_3.jpg,1,Green light (Go),0.896875,0.381250,0.023438,0.104167
frame_4471_3.jpg,35,Yield,0.988281,0.541667,0.023438,0.038889
frame_4471_5.jpg,1,Green light (Go),0.320312,0.405556,0.018750,0.088889
frame_4471_5.jpg,1,Green light (Go),0.896875,0.381250,0.023438,0.104167
frame_4471_5.jpg,35,Yield,0.988281,0.541667,0.023438,0.038889
frame_4471_6.jpg,1,Green light (Go),0.320312,0.405556,0.018750,0.088889
frame_4471_6.jpg,1,Green light (Go),0.896875,0.381250,0.023438,0.104167
frame_4471_6.jpg,35,Yield,0.988281,0.541667,0.023438,0.038889
frame_4471_8.jpg,1,Green light (Go),0.320312,0.405556,0.018750,0.088889
frame_4471_8.jpg,1,Green light (Go),0.896875,0.381250,0.023438,0.104167
frame_4471_8.jpg,35,Yield,0.988281,0.541667,0.023438,0.038889
frame_4472.jpg,1,Green light (Go),0.316016,0.375000,0.022656,0.102778
frame_4472.jpg,1,Green light (Go),0.923828,0.351389,0.022656,0.116667
frame_4472_2.jpg,1,Green light (Go),0.316016,0.375000,0.022656,0.102778
frame_4472_2.jpg,1,Green light (Go),0.923828,0.351389,0.022656,0.116667
frame_4472_3.jpg,1,Green light (Go),0.316016,0.375000,0.022656,0.102778
frame_4472_3.jpg,1,Green light (Go),0.923828,0.351389,0.022656,0.116667
frame_4472_5.jpg,1,Green light (Go),0.316016,0.375000,0.022656,0.102778
frame_4472_5.jpg,1,Green light (Go),0.923828,0.351389,0.022656,0.116667
frame_4472_6.jpg,1,Green light (Go),0.316016,0.375000,0.022656,0.102778
frame_4472_6.jpg,1,Green light (Go),0.923828,0.351389,0.022656,0.116667
frame_4472_8.jpg,1,Green light (Go),0.316016,0.375000,0.022656,0.102778
frame_4472_8.jpg,1,Green light (Go),0.923828,0.351389,0.022656,0.116667
frame_4473.jpg,1,Green light (Go),0.277734,0.404167,0.021094,0.105556
frame_4473.jpg,1,Green light (Go),0.929297,0.375694,0.021094,0.129167
frame_4473_2.jpg,1,Green light (Go),0.277734,0.404167,0.021094,0.105556
frame_4473_2.jpg,1,Green light (Go),0.929297,0.375694,0.021094,0.129167
frame_4473_3.jpg,1,Green light (Go),0.277734,0.404167,0.021094,0.105556
frame_4473_3.jpg,1,Green light (Go),0.929297,0.375694,0.021094,0.129167
frame_4473_5.jpg,1,Green light (Go),0.277734,0.404167,0.021094,0.105556
frame_4473_5.jpg,1,Green light (Go),0.929297,0.375694,0.021094,0.129167
frame_4473_6.jpg,1,Green light (Go),0.277734,0.404167,0.021094,0.105556
frame_4473_6.jpg,1,Green light (Go),0.929297,0.375694,0.021094,0.129167
frame_4473_8.jpg,1,Green light (Go),0.277734,0.404167,0.021094,0.105556
frame_4473_8.jpg,1,Green light (Go),0.929297,0.375694,0.021094,0.129167
frame_4474.jpg,1,Green light (Go),0.242969,0.343750,0.023438,0.115278
frame_4474.jpg,1,Green light (Go),0.953516,0.311806,0.028906,0.129167
frame_4474_2.jpg,1,Green light (Go),0.242969,0.343750,0.023438,0.115278
frame_4474_2.jpg,1,Green light (Go),0.953516,0.311806,0.028906,0.129167
frame_4474_3.jpg,1,Green light (Go),0.242969,0.343750,0.023438,0.115278
frame_4474_3.jpg,1,Green light (Go),0.953516,0.311806,0.028906,0.129167
frame_4474_5.jpg,1,Green light (Go),0.242969,0.343750,0.023438,0.115278
frame_4474_5.jpg,1,Green light (Go),0.953516,0.311806,0.028906,0.129167
frame_4474_6.jpg,1,Green light (Go),0.242969,0.343750,0.023438,0.115278
frame_4474_6.jpg,1,Green light (Go),0.953516,0.311806,0.028906,0.129167
frame_4474_8.jpg,1,Green light (Go),0.242969,0.343750,0.023438,0.115278
frame_4474_8.jpg,1,Green light (Go),0.953516,0.311806,0.028906,0.129167
frame_4475.jpg,1,Green light (Go),0.203516,0.283333,0.025781,0.130556
frame_4475.jpg,1,Green light (Go),0.986328,0.249306,0.027344,0.145833
frame_4475.jpg,13,Passing right mand.,0.191016,0.433333,0.042969,0.094444
frame_4475_2.jpg,1,Green light (Go),0.203516,0.283333,0.025781,0.130556
frame_4475_2.jpg,1,Green light (Go),0.986328,0.249306,0.027344,0.145833
frame_4475_2.jpg,13,Passing right mand.,0.191016,0.433333,0.042969,0.094444
frame_4475_3.jpg,1,Green light (Go),0.203516,0.283333,0.025781,0.130556
frame_4475_3.jpg,1,Green light (Go),0.986328,0.249306,0.027344,0.145833
frame_4475_3.jpg,13,Passing right mand.,0.191016,0.433333,0.042969,0.094444
frame_4475_5.jpg,1,Green light (Go),0.203516,0.283333,0.025781,0.130556
frame_4475_5.jpg,1,Green light (Go),0.986328,0.249306,0.027344,0.145833
frame_4475_5.jpg,13,Passing right mand.,0.191016,0.433333,0.042969,0.094444
